Flag,Company,Ticker,,Activist_Group,Start_Date,Hostility_End_Date,Start_Year,Start_Month,Start_Day,Stake_End_Date,Objectives,Hp_Return,Market_Cap_At_Start,Stake_At_Start,Start_Link,News_Search,Start_Date_And_Time,Current_Ticker,First_Affected_Date,Hostility_End_Date,End_Year,End_Month,End_Day,Sector,Industry_Name,Outcome,Region_Exchange,Country_Exchange,Country_Incorporation,State_Incorporation,Proxy_Fight_Boolean,Campaign_Status,Activist_Tier,Stake_Value_At_Start,One_Day_Return,One_Year_Return,Follower_Return,Annualized_Hp_Return
225134646,MINDBODY Inc,MB US,MB,Luxor Capital Group LP,11/1/2019,14/02/2019 0:00,2019,12,23,14/02/2019 0:00,1: Oppose Merger (Target),-0.735094,1761146500,18.59,DOCV /ID 0001013594-19-000046,NI COMPANY:MB@US 'Luxor',Start: 2019-01-11. UTC: 2019-01-11T11:02:55.000Z,MB US Equity,11/01/2019 0:00,14/02/2019 0:00,2019,2,14,Technology,Software,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,310785259.1,0.163354,-0.735094,-0.896983,-0.735094
225134646,American Midstream Partners LP,AMID 8 1/2 12/15/21,AMID,Craig W. Thomas,10/1/2019,22/07/2019 0:00,2019,12,24,22/07/2019 0:00,4: Oppose Merger (Target); Sale of Company; Strategic Review; Break Up,27.49392,217853100,,NSN PL48253S3GU8,NI COMPANY:2072499D@US 'Craig W.',Start: 2019-01-10. UTC: 2019-01-10T12:30:05.594Z,2072499D US Equity,10/01/2019 0:00,22/07/2019 0:00,2019,7,22,Utilities,Gas & Water Utilities,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,,-1.216545,27.49392,29.06404,27.49392
225134646,Bristow Group Inc,VTOL US,VTOL,Global Value Investment Corp,9/1/2019,15/05/2019 0:00,2019,12,27,31/10/2019 0:00,7: Strategic Review; Oppose Acquisition; Break Up; Board Representation; Oppose Other Transaction (Against pursuing a Chapter 11 restructuring); Sale of Company; Remove Director/Withhold Votes,-99.75358,124935700,,NSN PL2HK83MMTC2,NI COMPANY:BRSWQ@US 'GVI',Start: 2019-01-09. UTC: 2019-01-09T14:00:08.921Z,BRSWQ US Equity,09/01/2019 0:00,15/05/2019 0:00,2019,5,15,Energy,Oil & Gas Services & Equip,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,,-8.309456,-99.75358,-99.73125,-99.75358
225134646,QEP Resources Inc,QEP US,QEP,Elliott Investment Management LP,7/1/2019,7/8/2019,2019,12,30,15/05/2020 0:00,2: Acquire Company; Strategic Review,-87.73706,1439567200,4.92,NSN PKYQU0MEQTXW,NI COMPANY:QEP@US 'Elliott',Start: 2019-01-07. UTC: 2019-01-07T13:30:00.228Z,QEP US Equity,07/01/2019 0:00,7/8/2019,2019,8,7,Energy,Oil & Gas Producers,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,70826706.24,40.29605,-22.18905,-91.25925,-78.787435
225134646,Dollar Tree Inc,DLTR US,#N/A Review,Starboard Value LP,1/6/2019,11/14/2019,2019,12,30,43783,4: Board Control; Break Up; Strategic Review; Other (evaluation and initiation of a wide-scale market test of a multi-price point strategy at Dollar Tree bannered stores),17.07396,22105029700,1.7,NSN PKY1196S9728,NI COMPANY:DLTR@US 'Starboard',Start: 2019-01-06. UTC: 2019-01-07T04:12:45.226Z,DLTR US Equity,43472,11/14/2019,2019,14,11,Consumer Staples,Retail - Consumer Staples,Partial Success,North America,United States,UNITED STATES OF AMERICA,VA,Proxy Fight,Closed - Activist Stake Sold,Core Activist,375785504.9,5.458069,-1.03348,11.0147,17.07396
225134646,Verso Corp,VERSO,#N/A Invalid Security,Hoak Public Equities LP,31/12/2020 0:00,30/03/2022 0:00,2020,1,6,30/03/2022 0:00,2: Oppose Merger (Target); Return Capital/Buybacks,129.6032,405352100,4.88,DOCV /ID 0001580695-20-000465,NI COMPANY:VRS@US 'Hoak',Start: 2020-12-31. UTC: 2020-12-31T22:18:51.000Z,VRS US Equity,04/01/2021 0:00,30/03/2022 0:00,2022,3,30,Materials,"Forestry, Paper & Wood Products",Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,19781182.48,-2.329451,129.1778,135.0792,96.242567
225134646,Psychemedics Corp,PSYCHEMEDICS,#N/A Invalid Security,Peter H Kamin,30/12/2020 0:00,9/6/2022,2020,1,6,,3: Sale of Company; Strategic Review; Board Control,-30.16135,25145500,5.9,DOCV /ID 0001171520-20-000488,NI COMPANY:PMD@US 'Peter H',Start: 2020-12-30. UTC: 2020-12-30T18:41:31.000Z,PMD US Equity,30/12/2020 0:00,9/6/2022,2022,6,9,Health Care,Health Care Facilities & Svcs,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,1483584.5,8.791209,51.81046,-35.80487,-10.804148
225134646,Intel Corp,INTEL,#N/A Invalid Security,Third Point LLC,29/12/2020 0:00,14/02/2022 0:00,2020,1,8,14/02/2022 0:00,3: Strategic Review; Break Up; Board Representation,4.457787,1.93E+11,0.49,NSN QM4395MB2SJO,NI COMPANY:INTC@US 'Third Point',Start: 2020-12-29. UTC: 2020-12-29T17:29:29.639Z,INTC US Equity,29/12/2020 0:00,14/02/2022 0:00,2022,2,14,Technology,Semiconductors,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,945175014,4.928829,12.92974,-0.448916,3.939374
225134646,Leaf Group Ltd,LEAF US,DMD,Viex Capital Advisors LLC,29/12/2020 0:00,17/02/2021 0:00,2020,1,13,17/02/2021 0:00,1: Other (Demand for Books and Records),46.2039,163897500,6.69,DOCV /ID 0001193805-20-001632,NI COMPANY:LEAF@US 'Viex',Start: 2020-12-29. UTC: 2020-12-29T14:01:31.000Z,LEAF US Equity,29/12/2020 0:00,17/02/2021 0:00,2021,2,17,Communications,Internet Media & Services,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,10964742.75,-0.21692,84.16486,46.52174,46.2039
225134646,Forward Air Corp,FORWARD AIR,#N/A Invalid Security,Ancora Advisors LLC,28/12/2020 0:00,15/03/2021 0:00,2020,1,13,16/02/2022 0:00,"2: Board Representation; Other (To inspect books, records and documents of the Company)",35.01251,2100216700,5.3,DOCV /ID 0001193805-20-001630,NI COMPANY:FWRD@US 'Ancora',Start: 2020-12-28. UTC: 2020-12-28T22:29:05.000Z,FWRD US Equity,29/12/2020 0:00,15/03/2021 0:00,2021,3,15,Industrials,Transportation & Logistics,Success,North America,United States,UNITED STATES OF AMERICA,TN,Proxy Fight,Closed - Activist Stake Sold,Core Activist,111311485.1,-0.419123,59.76568,35.58076,30.299656
225134646,Pluralsight Inc,PS US,PS,Akaris Global Partners LP,28/12/2020 0:00,5/4/2021,2020,1,13,05/04/2021 0:00,2: Oppose Merger (Target); Sale of Company,8.08859,3040387400,1,NSN QM28L7DWX2PS,NI COMPANY:PS@US 'Akaris Global',Start: 2020-12-28. UTC: 2020-12-28T21:02:05.715Z,PS US Equity,29/12/2020 0:00,5/4/2021,2021,4,5,Technology,Software,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,25089463,2.599904,8.08859,5.349601,8.08859
225134646,ICC Holdings Inc,ICCH US,#N/A Review,Stilwell Value LLC,28/12/2020 0:00,28/12/2021 0:00,2020,1,15,,Discussions only,6.503497,46106600,5.6,DOCV /ID 0001104659-20-139508,NI COMPANY:ICCH@US 'Stilwell',Start: 2020-12-28. UTC: 2020-12-28T14:58:31.000Z,ICCH US Equity,28/12/2020 0:00,28/12/2021 0:00,2021,12,28,Financials,Insurance,Not Applicable,North America,United States,UNITED STATES OF AMERICA,PA,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,2581969.6,,20.62937,6.503497,2.023492
225134646,Garrett Motion Inc,GTX US,GTX,"Warlander Asset Management LP, Owl Creek Asset Management LP, Jefferies Group LLC, Cetus Capital LLC, and Marathon Asset Management LP",21/12/2020 0:00,27/01/2022 0:00,2020,1,16,27/01/2022 0:00,1: Other (Approve competing restructuring proposal),41.0101,375152000,6.4,DOCV /ID 0001193125-20-323032,NI COMPANY:GTX@US 'Warlander',Start: 2020-12-21. UTC: 2020-12-21T20:46:09.000Z,GTX US Equity,21/12/2020 0:00,27/01/2022 0:00,2022,1,27,Consumer Discretionary,Automotive,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,24009728,-5.050505,49.09091,48.51064,36.619679
225134646,Monmouth Real Estate Investment Corp,MONMOUTH REAL ESTATE INVESTMENT,#N/A Invalid Security,Blackwells Capital LLC,20/12/2020 0:00,5/11/2021,2020,1,16,25/02/2022 0:00,13: Acquire Company; Break Up; Strategic Review; Sale of Company; Board Representation; Other (No-fee related proposal); Other (Divestment related proposal); Other (Bylaw amendment proposal); Other (Anti-pledging policy related proposal); Strategic Review; Declassify Board; Oppose Merger (Target); Strategic Review,28.19213,1666128600,4,NSN QLO3N1DWX2PW,NI COMPANY:2314374D@US 'Blackwells',Start: 2020-12-20. UTC: 2020-12-21T02:23:16.737Z,2314374D US Equity,21/12/2020 0:00,5/11/2021,2021,11,5,Real Estate,REIT,Partial Success,North America,United States,UNITED STATES OF AMERICA,MD,Proxy Fight,Closed - Activist Stake Sold,Core Activist,66645144,4.237787,27.94772,22.98048,23.408283
225134646,Collectors Universe Inc,CLCT US,COLLEU,Pembroke Management Ltd,18/12/2020 0:00,5/2/2021,2020,1,17,05/02/2021 0:00,1: Oppose Merger (Target),21.28249,684089000,3.5,NSN QLJSW63RXUKG,NI COMPANY:CLCT@US 'Pembroke',Start: 2020-12-18. UTC: 2020-12-18T18:33:42.568Z,CLCT US Equity,18/12/2020 0:00,5/2/2021,2021,2,5,Industrials,Commercial Support Services,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,23943115,-0.184721,21.28249,21.50694,21.28249
225134646,FBL Financial Group Inc,FFG US,FFG,Capital Returns Management LLC,15/12/2020 0:00,3/5/2021,2020,1,17,25/05/2021 0:00,2: Oppose Merger (Target); Sale of Company,16.92416,1283883700,0.53,NSN QLCK4OT1UM0X,NI COMPANY:FFG@US 'Capital Returns',Start: 2020-12-15. UTC: 2020-12-15T13:01:40.270Z,FFG US Equity,15/12/2020 0:00,3/5/2021,2021,5,3,Financials,Insurance,Success,North America,United States,UNITED STATES OF AMERICA,IA,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,6801400.43,1.444043,16.92416,15.25976,16.92416
225134646,Benefitfocus Inc,BNFT US,BNFT,Indaba Capital Management LP,15/12/2020 0:00,4/4/2022,2020,1,21,25/01/2023 0:00,4: Board Representation; Sale of Company; Strategic Review; Other (Limit the voting rights of BuildGroup),-22.73731,437615400,7.5,DOCV /ID 0001315863-20-000993,NI COMPANY:BNFT@US 'Indaba',Start: 2020-12-15. UTC: 2020-12-15T11:22:49.000Z,BNFT US Equity,15/12/2020 0:00,4/4/2022,2022,4,4,Technology,Software,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,32821155,3.311258,-23.84106,-25.21367,-11.495844
225134646,Tufin Software Technologies Ltd,TUFN US,#N/A Review,Marker II LP and Catalyst Private Equity Partners (Israel) II Limited Partnership,14/12/2020 0:00,18/11/2021 0:00,2020,1,21,18/11/2021 0:00,Discussions only,-5.517241,363337700,25.1,DOCV /ID 0000950103-20-024177,NI COMPANY:TUFN@US 'Marker II',Start: 2020-12-14. UTC: 2020-12-14T21:52:56.000Z,TUFN US Equity,15/12/2020 0:00,18/11/2021 0:00,2021,11,18,Technology,Software,Not Applicable,North America,United States,ISRAEL,,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,91197762.7,8.17734,-15.17241,-12.65938,-5.517241
225134646,Public Storage,PSA US,PSA,Elliott Investment Management LP,13/12/2020 0:00,5/1/2021,2020,1,21,14/02/2022 0:00,3: Board Representation; Other (Form a New Board Committee); Strategic Review,67.50443,38471360600,1.24,NSN QLAO9C0799MO,NI COMPANY:PSA@US 'Elliott',Start: 2020-12-13. UTC: 2020-12-13T20:15:12.807Z,PSA US Equity,14/12/2020 0:00,5/1/2021,2021,1,5,Real Estate,REIT,Success,North America,United States,UNITED STATES OF AMERICA,MD,Proxy Fight,Closed - Activist Stake Sold,Core Activist,477044871.4,2.581114,65.9266,63.28973,55.416774
225134646,Universal Security Instruments Inc,UUU US,#N/A Field Not Applicable,Ault Alliance Inc,10/12/2020,,2020,1,21,28/01/2021 0:00,Stake Only 13D: No Public Activism,141.5873,7285600,9.9,DOCV /ID 0001214659-20-010342,NI COMPANY:UUU@US 'Ault',Start: 2020-12-10. UTC: 2020-12-10T21:31:38.000Z,UUU US Equity,11/12/2020 0:00,,,,,Industrials,Electrical Equipment,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,721274.4,-2.380952,26.66667,147.4797,141.5873
225134646,Alkermes PLC,ALKS US,ALKS,Elliott Investment Management LP,10/12/2020,,2020,1,21,10/12/2021 0:00,Stake Only: 3 Board Seats Granted,18.96458,2920398600,,NSN QL4HCC3MMTC1,NI COMPANY:ALKS@US 'Elliott',Start: 2020-12-10. UTC: 2020-12-10T12:00:12.958Z,ALKS US Equity,10/12/2020 0:00,,,,,Health Care,Biotech & Pharma,Not Applicable,North America,United States,IRELAND,,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,,12.69755,18.96458,5.560928,18.96458
225134646,Exxon Mobil Corp,EXXON MOBIL,#N/A Invalid Security,DE Shaw & Co LP,9/12/2020,1/3/2022,2020,1,21,14/11/2022 0:00,3: Cost Cutting; Other (Cut capital expenditure); Board Representation,196.2406,1.79E+11,0.178,NSN QJC3L6T0AFB9,NI COMPANY:XOM@US 'DE Shaw',Start: 2020-12-09. UTC: 2020-12-09T16:50:58.944Z,XOM US Equity,09/12/2020 0:00,1/3/2022,2022,3,1,Energy,Oil & Gas Producers,Partial Success,North America,United States,UNITED STATES OF AMERICA,NJ,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,317909084,1.325758,57.40525,192.3646,75.462689
225134646,Hollysys Automation Technologies Ltd,HOLI US,#N/A Field Not Applicable,CITIC Private Equity Funds Management Co Ltd and Baiqing Shao,7/12/2020,22/07/2022 0:00,2020,1,23,22/07/2022 0:00,4: Acquire Company; Sale of Company; Strategic Review; Remove Poison Pill,24.77004,757319100,7.12,DOCV /ID 0001213900-20-041334,NI COMPANY:HOLI@US 'Baiqing',Start: 2020-12-07. UTC: 2020-12-07T21:19:53.000Z,HOLI US Equity,08/12/2020 0:00,22/07/2022 0:00,2022,7,22,Industrials,Machinery,Unsuccessful,North America,United States,BRITISH VIRGIN,,Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,53921119.92,14.30855,18.86491,9.15197,14.645621
225134646,Exxon Mobil Corp,EXXON MOBIL,#N/A Invalid Security,California State Teachers' Retirement System,7/12/2020,20/06/2022 0:00,2020,1,24,20/06/2022 0:00,2: Support 3rd Party Activist; Other (Against $3B investment on carbon capture),124.1263,1.76E+11,0.173,NSN QKZ8O6MB2SJP,NI COMPANY:XOM@US 'CalSTRS',Start: 2020-12-07. UTC: 2020-12-07T16:04:54.444Z,XOM US Equity,07/12/2020 0:00,20/06/2022 0:00,2022,6,20,Energy,Oil & Gas Producers,Partial Success,North America,United States,UNITED STATES OF AMERICA,NJ,No Proxy Fight,Closed - Activist Stake Sold,Engagement Focus,304882740.4,-1.871401,58.65384,128.4006,69.217866
225134646,Exxon Mobil Corp,EXXON MOBIL,#N/A Invalid Security,Engine No 1 LLC,6/12/2020,26/05/2021 0:00,2020,1,24,12/08/2022 0:00,5: Board Representation; Environmental (Investment in Clean Energy); Compensation Changes; Other (Reduce capital expenditure); Environmental (Net-zero greenhouse gas emissions by 2050),146.944,1.76E+11,0.023,NSN QKY8C0073ND1,NI COMPANY:XOM@US 'Engine No 1',Start: 2020-12-06. UTC: 2020-12-07T03:00:00.092Z,XOM US Equity,07/12/2020 0:00,26/05/2021 0:00,2021,5,26,Energy,Oil & Gas Producers,Success,North America,United States,UNITED STATES OF AMERICA,NJ,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,40533543.52,-1.871401,58.65384,151.6534,71.303334
225134646,Strategic Education Inc,STRA US,STRA,Inclusive Capital Partners LP,2/12/2020,26/02/2021 0:00,2020,1,24,,Discussions only,16.09292,2212469000,5.6,DOCV /ID 0000902664-20-004115,NI COMPANY:STRA@US 'Inclusive',Start: 2020-12-02. UTC: 2020-12-02T22:13:35.000Z,STRA US Equity,03/12/2020 0:00,26/02/2021 0:00,2021,2,26,Consumer Discretionary,Consumer Services,Success,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,123898264,2.762918,-38.52674,12.97161,4.752758
225134646,Nuveen Global High Income Fund,JGH US,NUVGLO,Saba Capital Management LP,1/12/2020,30/07/2021 0:00,2020,1,27,30/07/2021 0:00,1: Board Representation,15.33757,340238360,9.9,DOCV /ID 0001062993-20-005973,NI COMPANY:JGH@US 'Saba',Start: 2020-12-01. UTC: 2020-12-01T20:35:04.000Z,JGH US Equity,01/12/2020 0:00,30/07/2021 0:00,2021,7,30,Investment Fund,Closed-End Fund,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,MA,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,33683597.64,1.021798,14.10815,14.17097,15.33757
225134646,Enzo Biochem Inc,ENZ US,ENZ,Roumell Asset Management LLC,27/11/2020 0:00,25/03/2022 0:00,2020,1,27,25/03/2022 0:00,6: Board Representation; Other (Fix board size); Remove Director/Withhold Votes; Management Changes; Other (Providing timely updates on the initiatives previously started); Declassify Board,46.30542,97227000,5.8,DOCV /ID 0001213900-20-039689,NI COMPANY:ENZ@US 'Roumell',Start: 2020-11-27. UTC: 2020-11-27T22:01:22.000Z,ENZ US Equity,30/11/2020 0:00,25/03/2022 0:00,2022,3,25,Health Care,Health Care Facilities & Svcs,Partial Success,North America,United States,UNITED STATES OF AMERICA,NY,Proxy Fight,Closed - Activist Stake Sold,Former Core,5639166,6.896552,71.42857,36.86636,33.557037
225134646,Monro Inc,MNRO US,MNRO,Ides Capital Management LP,24/11/2020 0:00,,2020,1,27,,4: Social (Diversity on the Board and workforce); Other (Adopt Recapitalization Plan); Remove Director/Withhold Votes; Strategic Review,-21.66348,1493504100,0.012,NSN QKBJC4MB2SJR,NI COMPANY:MNRO@US 'Ides',Start: 2020-11-24. UTC: 2020-11-24T20:52:52.202Z,MNRO US Equity,24/11/2020 0:00,,,,,Consumer Discretionary,Retail - Discretionary,Pending,North America,United States,UNITED STATES OF AMERICA,NY,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,179220.492,7.827832,38.92211,-27.35038,-7.262302
225134646,Greenbrier Cos Inc/The,GBX US,GBX,Seven Corners Capital Management LLC,24/11/2020 0:00,18/12/2021 0:00,2020,1,28,18/12/2021 0:00,3: Remove Director/Withhold Votes; Independent Chair; Compensation Changes,29.66567,1124224700,,DOCV /ID 0001769022-20-000019,NI COMPANY:GBX@US 'Seven Corners',Start: 2020-11-24. UTC: 2020-11-24T16:01:34.000Z,GBX US Equity,24/11/2020 0:00,18/12/2021 0:00,2021,12,18,Industrials,Transportation Equipment,Partial Success,North America,United States,UNITED STATES OF AMERICA,OR,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,,4.934307,24.59896,23.56842,27.603939
225134646,Peoples Financial Corp/MS,PEOPLES FINANCIAL,#N/A Review,Stilwell Value LLC,23/11/2020 0:00,,2020,1,28,,3: Board Representation; Return Capital/Buybacks; Strategic Review,19.05804,68299800,8.9,DOCV /ID 0001104659-20-128545,NI COMPANY:PFBX@US 'Stilwell',Start: 2020-11-23. UTC: 2020-11-23T22:30:39.000Z,PFBX US Equity,24/11/2020 0:00,,,,,Financials,Banking,Pending,North America,United States,UNITED STATES OF AMERICA,MS,Proxy Fight,Open - Hostilities Ongoing,Core Activist,6078682.2,1.071429,16.39898,17.79594,5.534436
225134646,Voya Prime Rate Trust,BRW US,PPR,Bulldog Investors LLP,23/11/2020 0:00,12/11/2021,2020,1,28,12/11/2021 0:00,1: Realize NAV,10.85398,634669560,2.24,NSN QK9LZOMEQTXD,NI COMPANY:BRW@US 'Bulldog',Start: 2020-11-23. UTC: 2020-11-23T19:55:00.108Z,BRW US Equity,23/11/2020 0:00,12/11/2021,2021,11,12,Investment Fund,Closed-End Fund,Success,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,14216598.14,0.907029,8.942701,9.857536,10.85398
225134646,ZIOPHARM Oncology Inc,TCRT US,#N/A Field Not Applicable,White Rock Capital Management LP,19/11/2020 0:00,19/11/2021 0:00,2020,1,28,19/11/2021 0:00,1: Support 3rd Party Activist,-46.03773,567871300,4.49,NSN QK1QWM3MSFLS,NI COMPANY:TCRT@US 'White Rock',Start: 2020-11-19. UTC: 2020-11-19T14:00:22.041Z,TCRT US Equity,19/11/2020 0:00,19/11/2021 0:00,2021,11,19,Health Care,Biotech & Pharma,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,25497421.37,3.396226,-46.03773,-47.81022,-46.03773
225134646,Templeton Global Income Fund,TPINX US,#N/A Field Not Applicable,Saba Capital Management LP,18/11/2020 0:00,9/6/2023,2020,1,29,,4: Board Control; Realize NAV; Board Control; Board Control,-2.693664,701573120,10.03,DOCV /ID 0001062993-20-005802,NI COMPANY:SABA@US 'Saba',Start: 2020-11-18. UTC: 2020-11-18T21:05:41.000Z,SABA US Equity,19/11/2020 0:00,9/6/2023,2023,6,9,Investment Fund,Closed-End Fund,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,"Open - Stake Open, Hostilities Ended",Secondary Focus,70367783.94,1.720841,9.325673,-4.339823,-0.836141
225134646,Athersys Inc,ATHXQ US,#N/A Review,HEALIOS KK,18/11/2020 0:00,16/02/2021 0:00,2020,1,29,21/09/2022 0:00,2: Board Representation; Other (Wants inspection of books and records),-96.7561,324227200,8.3,DOCV /ID 0001341004-20-000459,NI COMPANY:ATHXQ@US 'HEALIOS',Start: 2020-11-18. UTC: 2020-11-18T14:38:55.000Z,ATHXQ US Equity,18/11/2020 0:00,16/02/2021 0:00,2021,2,16,Health Care,Biotech & Pharma,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,26910857.6,-5.487805,-31.09756,-96.56774,-84.466147
225134646,Mack-Cali Realty Corp,MACK-CALI REALTY,#N/A Invalid Security,Madison International Realty Holdings LLC,17/11/2020 0:00,28/02/2023 0:00,2020,1,30,,2: Board Representation; Board Representation,13.93787,1255459500,7.07,DOCV /ID 0001140361-20-025832,NI COMPANY:VRE@US 'Madison',Start: 2020-11-17. UTC: 2020-11-17T21:55:42.000Z,VRE US Equity,18/11/2020 0:00,28/02/2023 0:00,2023,2,28,Real Estate,REIT,Success,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,88760986.65,-1.083815,33.59827,15.18628,4.090394
225134646,Mid-Southern Bancorp Inc,MSVB US,#N/A Field Not Applicable,Seidman & Associates LLC,17/11/2020 0:00,,2020,2,3,15/12/2020 0:00,Stake Only 13D: No Public Activism,10.50584,40794300,5.02,DOCV /ID 0001026081-20-000005,NI COMPANY:MSVB@US 'Seidman',Start: 2020-11-17. UTC: 2020-11-17T16:32:55.000Z,MSVB US Equity,17/11/2020 0:00,,,,,Financials,Banking,Not Applicable,North America,United States,UNITED STATES OF AMERICA,IN,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,2047873.86,2.33463,20.54558,7.984791,10.50584
225134646,Ovintiv Inc,OVV US,OVV,Kimmeridge Energy Management Co LLC,17/11/2020 0:00,4/3/2021,2020,2,3,16/11/2021 0:00,6: Compensation Changes; Board Representation; Other (Directors fees to be paid in equity); Break Up; Return Capital/Buybacks; Environmental (Setting emissions targets),205.6982,3100139100,1.9,NSN QJWH1XDWLU6F,NI COMPANY:OVV@US 'Kimmeridge',Start: 2020-11-17. UTC: 2020-11-17T14:00:00.005Z,OVV US Equity,17/11/2020 0:00,4/3/2021,2021,3,4,Energy,Oil & Gas Producers,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Core Activist,58902642.9,3.017603,192.9004,196.7437,205.6982
225134646,PDC Energy Inc,PDCE 5 3/4 05/15/26,PDCE,Kimmeridge Energy Management Co LLC,17/11/2020 0:00,17/11/2021 0:00,2020,2,5,17/11/2021 0:00,1: Return Capital/Buybacks,248.7864,1591213600,0.16,NSN QJWH1XDWLU6F,NI COMPANY:PDCE@US 'Kimmeridge',Start: 2020-11-17. UTC: 2020-11-17T14:00:00.005Z,PDCE US Equity,17/11/2020 0:00,17/11/2021 0:00,2021,11,17,Energy,Oil & Gas Producers,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,2545941.76,2.692549,248.7864,239.6414,248.7864
225134646,Cimarex Energy Co,XEC 4 3/8 03/15/29,XEC,Kimmeridge Energy Management Co LLC,17/11/2020 0:00,30/09/2021 0:00,2020,2,5,30/09/2021 0:00,1: Declassify Board,159.6525,3466752600,0.17,NSN QJWH1XDWLU6F,NI COMPANY:XEC@US 'Kimmeridge',Start: 2020-11-17. UTC: 2020-11-17T14:00:00.005Z,XEC US Equity,17/11/2020 0:00,30/09/2021 0:00,2021,9,30,Energy,Oil & Gas Producers,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,5893479.42,2.264706,159.6525,153.902344,159.6525
225134646,TC PipeLines LP,TCP 4 3/8 03/13/25,TCP,KORR Acquisitions Group Inc,16/11/2020 0:00,2/3/2021,2020,2,7,02/03/2021 0:00,3: Oppose Merger (Target); Sale of Company; Strategic Review,6.00799,2075729200,,NSN QJWHHADWRGG3,NI COMPANY:TCP@US 'KORR Acquisitions',Start: 2020-11-16. UTC: 2020-11-16T17:48:46.720Z,TCP US Equity,16/11/2020 0:00,2/3/2021,2021,3,2,Energy,Oil & Gas Producers,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,,1.923738,6.00799,4.007165,6.00799
225134646,ZIOPHARM Oncology Inc,TCRT US,#N/A Field Not Applicable,Level One Partners,13/11/2020 0:00,16/02/2021 0:00,2020,2,10,27/04/2023 0:00,1: Support 3rd Party Activist,-81.04089,576442900,4.98,NSN QJQMW0MEWG7F,NI COMPANY:TCRT@US 'Level One',Start: 2020-11-13. UTC: 2020-11-13T14:00:00.627Z,TCRT US Equity,13/11/2020 0:00,16/02/2021 0:00,2021,2,16,Health Care,Biotech & Pharma,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,28706856.42,1.858736,-43.49442,-81.38686,-49.245001
